date,total_value,pnl,pnl_pct,position_count,cumulative_costs
2022-03-02T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-03T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-04T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-05T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-06T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-07T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-08T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-09T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-10T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-11T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-12T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-13T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-14T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-15T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-16T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-17T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-18T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-19T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-20T00:00:00.000000,943659.1337592532,-56340.86624074681,-5.634086624074681,0,583.2727219443593
2022-03-21T00:00:00.000000,943359.1337592532,-56640.86624074681,-5.664086624074681,1,883.2727219443593
2022-03-22T00:00:00.000000,940095.2057907671,-59904.7942092329,-5.9904794209232906,1,883.2727219443593
2022-03-23T00:00:00.000000,956302.2963929055,-43697.703607094474,-4.369770360709448,1,883.2727219443593
2022-03-24T00:00:00.000000,1014940.4505853646,14940.450585364597,1.4940450585364595,1,883.2727219443593
2022-03-25T00:00:00.000000,1100702.9716883472,100702.97168834717,10.070297168834717,1,883.2727219443593
2022-03-26T00:00:00.000000,1097439.0437198612,97439.04371986119,9.743904371986119,1,883.2727219443593
2022-03-27T00:00:00.000000,1078080.574389529,78080.57438952895,7.808057438952895,1,883.2727219443593
2022-03-28T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-03-29T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-03-30T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-03-31T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-04-01T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-04-02T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-04-03T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-04-04T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-04-05T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-04-06T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-04-07T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-04-08T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-04-09T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-04-10T00:00:00.000000,1169327.7550310595,169327.7550310595,16.932775503105947,0,1251.1736786129018
2022-04-11T00:00:00.000000,1169027.7550310595,169027.7550310595,16.90277550310595,1,1551.1736786129018
2022-04-12T00:00:00.000000,1126835.2982104742,126835.2982104742,12.68352982104742,1,1551.1736786129018
2022-04-13T00:00:00.000000,1228386.2322957758,228386.2322957758,22.83862322957758,1,1551.1736786129018
2022-04-14T00:00:00.000000,1197790.5326130122,197790.53261301224,19.779053261301225,1,1551.1736786129018
2022-04-15T00:00:00.000000,1204840.2330007458,204840.23300074576,20.48402330007458,1,1551.1736786129018
2022-04-16T00:00:00.000000,1190282.601700076,190282.6017000759,19.02826017000759,1,1551.1736786129018
2022-04-17T00:00:00.000000,1205932.9365608445,205932.93656084454,20.593293656084455,1,1551.1736786129018
2022-04-18T00:00:00.000000,1162119.0486510806,162119.04865108058,16.211904865108057,1,1551.1736786129018
2022-04-19T00:00:00.000000,1179813.7966242917,179813.7966242917,17.98137966242917,1,1551.1736786129018
2022-04-20T00:00:00.000000,1255034.0997614083,255034.0997614083,25.50340997614083,1,1551.1736786129018
2022-04-21T00:00:00.000000,1178474.3535506222,178474.35355062224,17.847435355062224,1,1551.1736786129018
2022-04-22T00:00:00.000000,1173680.5572869636,173680.55728696357,17.36805572869636,1,1551.1736786129018
2022-04-23T00:00:00.000000,1211466.9513652152,211466.95136521524,21.146695136521522,1,1551.1736786129018
2022-04-24T00:00:00.000000,1215238.5410726527,215238.54107265268,21.523854107265265,1,1551.1736786129018
2022-04-25T00:00:00.000000,1226905.7952143517,226905.79521435173,22.690579521435172,1,1551.1736786129018
2022-04-26T00:00:00.000000,1194018.9429055748,194018.9429055748,19.401894290557482,1,1551.1736786129018
2022-04-27T00:00:00.000000,1125636.8491445598,125636.84914455982,12.563684914455983,1,1551.1736786129018
2022-04-28T00:00:00.000000,1105368.9605298257,105368.96052982565,10.536896052982565,1,1551.1736786129018
2022-04-29T00:00:00.000000,1092468.0088202734,92468.00882027345,9.246800882027346,1,1551.1736786129018
2022-04-30T00:00:00.000000,978051.3715273584,-21948.628472641576,-2.1948628472641576,1,1551.1736786129018
2022-05-01T00:00:00.000000,968675.2700116729,-31324.729988327133,-3.132472998832713,1,1551.1736786129018
2022-05-02T00:00:00.000000,924967.127607725,-75032.87239227502,-7.503287239227502,1,1551.1736786129018
2022-05-03T00:00:00.000000,953659.4081858003,-46340.591814199695,-4.634059181419969,1,1551.1736786129018
2022-05-04T00:00:00.000000,973539.563279209,-26460.43672079104,-2.6460436720791036,1,1551.1736786129018
2022-05-05T00:00:00.000000,1035365.4356796319,35365.43567963189,3.5365435679631894,1,1551.1736786129018
2022-05-06T00:00:00.000000,946503.9622922508,-53496.03770774917,-5.349603770774918,1,1551.1736786129018
2022-05-07T00:00:00.000000,959651.6535153738,-40348.34648462618,-4.034834648462618,1,1551.1736786129018
2022-05-08T00:00:00.000000,917459.1966947886,-82540.80330521136,-8.254080330521136,1,1551.1736786129018
2022-05-09T00:00:00.000000,875530.7159052225,-124469.28409477754,-12.446928409477755,2,1851.1736786129018
2022-05-10T00:00:00.000000,736021.5744169134,-263978.42558308656,-26.397842558308653,2,1851.1736786129018
2022-05-11T00:00:00.000000,612752.2193411804,-387247.7806588196,-38.72477806588196,2,1851.1736786129018
2022-05-12T00:00:00.000000,540486.3161522701,-459513.68384772993,-45.951368384773,2,1851.1736786129018
2022-05-13T00:00:00.000000,695475.2431899264,-304524.7568100736,-30.452475681007364,2,1851.1736786129018
2022-05-14T00:00:00.000000,635688.1318097984,-364311.8681902016,-36.431186819020155,2,1851.1736786129018
2022-05-15T00:00:00.000000,656518.9071432463,-343481.09285675373,-34.34810928567537,2,1851.1736786129018
2022-05-16T00:00:00.000000,645886.1981951622,-354113.80180483777,-35.411380180483775,1,2107.905457038558
2022-05-17T00:00:00.000000,655438.5422205412,-344561.45777945884,-34.456145777945885,1,2107.905457038558
2022-05-18T00:00:00.000000,640845.6624179329,-359154.3375820671,-35.91543375820671,1,2107.905457038558
2022-05-19T00:00:00.000000,592590.4632638969,-407409.5367361031,-40.74095367361031,1,2107.905457038558
2022-05-20T00:00:00.000000,629953.8753188846,-370046.1246811154,-37.00461246811154,1,2107.905457038558
2022-05-21T00:00:00.000000,620225.2887838122,-379774.7112161878,-37.97747112161878,1,2107.905457038558
2022-05-22T00:00:00.000000,648847.0723580103,-351152.92764198966,-35.11529276419897,1,2107.905457038558
2022-05-23T00:00:00.000000,624243.6180048203,-375756.3819951797,-37.57563819951797,1,2107.905457038558
2022-05-24T00:00:00.000000,629918.6268169458,-370081.37318305415,-37.008137318305415,1,2107.905457038558
2022-05-25T00:00:00.000000,640140.6923791594,-359859.3076208406,-35.98593076208406,1,2107.905457038558
2022-05-26T00:00:00.000000,593612.6698201182,-406387.33017988177,-40.63873301798818,1,2107.905457038558
2022-05-27T00:00:00.000000,595692.3314344996,-404307.6685655004,-40.43076685655004,1,2107.905457038558
2022-05-28T00:00:00.000000,594070.9003453209,-405929.09965467907,-40.5929099654679,1,2107.905457038558
2022-05-29T00:00:00.000000,587056.448459526,-412943.55154047406,-41.29435515404741,1,2107.905457038558
2022-05-30T00:00:00.000000,645092.7191680209,-354907.2808319791,-35.490728083197915,2,2407.905457038558
2022-05-31T00:00:00.000000,857316.5195094477,-142683.48049055226,-14.268348049055227,2,2407.905457038558
2022-06-01T00:00:00.000000,676801.5112502398,-323198.4887497602,-32.31984887497602,2,2407.905457038558
2022-06-02T00:00:00.000000,610989.4479688117,-389010.5520311883,-38.90105520311883,2,2407.905457038558
2022-06-03T00:00:00.000000,642643.9850039289,-357356.0149960711,-35.735601499607114,2,2407.905457038558
2022-06-04T00:00:00.000000,609290.0900444647,-390709.9099555353,-39.07099099555354,2,2407.905457038558
2022-06-05T00:00:00.000000,612586.3433360527,-387413.6566639473,-38.74136566639473,2,2407.905457038558
2022-06-06T00:00:00.000000,633243.9821356685,-366756.0178643315,-36.67560178643315,1,2705.846633509146
2022-06-07T00:00:00.000000,612235.8749802226,-387764.12501977745,-38.776412501977745,1,2705.846633509146
2022-06-08T00:00:00.000000,624220.3656393696,-375779.6343606304,-37.57796343606304,1,2705.846633509146
2022-06-09T00:00:00.000000,614174.5425868494,-385825.4574131506,-38.58254574131506,1,2705.846633509146
2022-06-10T00:00:00.000000,613328.5785403213,-386671.4214596787,-38.66714214596787,1,2705.846633509146
2022-06-11T00:00:00.000000,571523.8552410614,-428476.1447589386,-42.847614475893856,1,2705.846633509146
2022-06-12T00:00:00.000000,543466.0476978822,-456533.95230211783,-45.653395230211785,1,2705.846633509146
2022-06-13T00:00:00.000000,480124.4897140964,-519875.5102859036,-51.98755102859036,1,2705.846633509146
2022-06-14T00:00:00.000000,476740.6335279843,-523259.3664720157,-52.325936647201566,1,2705.846633509146
2022-06-15T00:00:00.000000,483931.32792347245,-516068.67207652755,-51.606867207652755,1,2705.846633509146
2022-06-16T00:00:00.000000,487033.1960940753,-512966.8039059247,-51.29668039059248,1,2705.846633509146
2022-06-17T00:00:00.000000,483755.08541377913,-516244.91458622087,-51.62449145862209,1,2705.846633509146
2022-06-18T00:00:00.000000,486504.4685649952,-513495.5314350048,-51.34955314350048,1,2705.846633509146
2022-06-19T00:00:00.000000,497466.75266792084,-502533.24733207916,-50.25332473320792,1,2705.846633509146
2022-06-20T00:00:00.000000,505397.66560412105,-494602.33439587895,-49.460233439587896,1,2705.846633509146
2022-06-21T00:00:00.000000,582450.8908420485,-417549.10915795155,-41.75491091579516,1,2705.846633509146
2022-06-22T00:00:00.000000,577234.1125551257,-422765.8874448743,-42.27658874448743,1,2705.846633509146
2022-06-23T00:00:00.000000,537086.0688469833,-462913.93115301675,-46.29139311530167,1,2705.846633509146
2022-06-24T00:00:00.000000,539659.209488506,-460340.79051149404,-46.034079051149405,1,2705.846633509146
2022-06-25T00:00:00.000000,539200.9789633034,-460799.0210366966,-46.07990210366966,1,2705.846633509146
2022-06-26T00:00:00.000000,539588.7124846287,-460411.28751537134,-46.04112875153714,1,2705.846633509146
2022-06-27T00:00:00.000000,517769.8897845934,-482230.1102154066,-48.22301102154066,1,2705.846633509146
2022-06-28T00:00:00.000000,520554.5214377481,-479445.4785622519,-47.94454785622519,1,2705.846633509146
2022-06-29T00:00:00.000000,494858.3635244595,-505141.6364755405,-50.51416364755406,1,2705.846633509146
2022-06-30T00:00:00.000000,469373.6966228028,-530626.3033771971,-53.06263033771971,1,2705.846633509146
2022-07-01T00:00:00.000000,497220.01315435016,-502779.98684564984,-50.277998684564984,1,2705.846633509146
2022-07-02T00:00:00.000000,483860.8309195952,-516139.1690804048,-51.61391690804048,1,2705.846633509146
2022-07-03T00:00:00.000000,504304.9620440224,-495695.0379559776,-49.56950379559776,1,2705.846633509146
2022-07-04T00:00:00.000000,496550.2916175155,-503449.7083824845,-50.34497083824845,1,2705.846633509146
2022-07-05T00:00:00.000000,485059.2799855099,-514940.7200144901,-51.49407200144901,1,2705.846633509146
2022-07-06T00:00:00.000000,494118.14498374745,-505881.85501625255,-50.58818550162526,1,2705.846633509146
2022-07-07T00:00:00.000000,497748.74068343017,-502251.25931656983,-50.22512593165699,1,2705.846633509146
2022-07-08T00:00:00.000000,509662.7343386999,-490337.2656613001,-49.03372656613001,1,2705.846633509146
2022-07-09T00:00:00.000000,525031.0811839589,-474968.9188160411,-47.49689188160411,1,2705.846633509146
2022-07-10T00:00:00.000000,520202.0364183615,-479797.9635816385,-47.97979635816385,1,2705.846633509146
2022-07-11T00:00:00.000000,472828.0498127922,-527171.9501872078,-52.71719501872077,1,2705.846633509146
2022-07-12T00:00:00.000000,464791.391370776,-535208.608629224,-53.520860862922405,1,2705.846633509146
2022-07-13T00:00:00.000000,477234.11255512567,-522765.88744487433,-52.27658874448743,1,2705.846633509146
2022-07-14T00:00:00.000000,487350.4326115233,-512649.5673884767,-51.264956738847665,1,2705.846633509146
2022-07-15T00:00:00.000000,491263.0163267154,-508736.9836732846,-50.87369836732846,1,2705.846633509146
2022-07-16T00:00:00.000000,490064.5672608007,-509935.4327391993,-50.993543273919926,1,2705.846633509146
2022-07-17T00:00:00.000000,491051.5253150834,-508948.4746849166,-50.89484746849167,1,2705.846633509146
2022-07-18T00:00:00.000000,517029.6712438814,-482970.3287561186,-48.29703287561186,1,2705.846633509146
2022-07-19T00:00:00.000000,533279.2306376072,-466720.76936239284,-46.67207693623928,1,2705.846633509146
2022-07-20T00:00:00.000000,546603.1643704235,-453396.83562957647,-45.339683562957646,1,2705.846633509146
2022-07-21T00:00:00.000000,495563.3335632328,-504436.6664367672,-50.44366664367672,1,2705.846633509146
2022-07-22T00:00:00.000000,499299.6747687316,-500700.3252312684,-50.07003252312684,1,2705.846633509146
2022-07-23T00:00:00.000000,495492.83655935543,-504507.16344064457,-50.45071634406446,1,2705.846633509146
2022-07-24T00:00:00.000000,502049.05791994766,-497950.94208005234,-49.79509420800524,1,2705.846633509146
2022-07-25T00:00:00.000000,473991.25037676824,-526008.7496232318,-52.60087496232318,1,2705.846633509146
2022-07-26T00:00:00.000000,473356.7773418722,-526643.2226581278,-52.66432226581278,1,2705.846633509146
2022-07-27T00:00:00.000000,471911.5887623868,-528088.4112376132,-52.80884112376132,1,2705.846633509146
2022-07-28T00:00:00.000000,506948.59968942247,-493051.40031057753,-49.30514003105775,1,2705.846633509146
2022-07-29T00:00:00.000000,536768.8323295352,-463231.16767046484,-46.323116767046486,1,2705.846633509146
2022-07-30T00:00:00.000000,537544.299372186,-462455.70062781405,-46.245570062781404,1,2705.846633509146
2022-07-31T00:00:00.000000,561689.5232001733,-438310.4767998267,-43.831047679982674,1,2705.846633509146
2022-08-01T00:00:00.000000,546250.6793510368,-453749.3206489632,-45.37493206489632,1,2705.846633509146
2022-08-02T00:00:00.000000,541104.3980679914,-458895.60193200863,-45.889560193200865,1,2705.846633509146
2022-08-03T00:00:00.000000,546426.9218607302,-453573.07813926984,-45.35730781392699,1,2705.846633509146
2022-08-04T00:00:00.000000,541315.8890796234,-458684.1109203766,-45.86841109203766,1,2705.846633509146
2022-08-05T00:00:00.000000,540152.6885156473,-459847.3114843527,-45.98473114843527,1,2705.846633509146
2022-08-06T00:00:00.000000,567681.7685297468,-432318.2314702532,-43.231823147025324,1,2705.846633509146
2022-08-07T00:00:00.000000,562077.2567214986,-437922.74327850144,-43.792274327850144,1,2705.846633509146
2022-08-08T00:00:00.000000,570607.3941906561,-429392.60580934386,-42.93926058093439,1,2705.846633509146
2022-08-09T00:00:00.000000,560984.5531613999,-439015.4468386001,-43.90154468386001,1,2705.846633509146
2022-08-10T00:00:00.000000,521823.4675075402,-478176.5324924598,-47.81765324924598,1,2705.846633509146
2022-08-11T00:00:00.000000,579948.2472044032,-420051.75279559684,-42.00517527955969,1,2705.846633509146
2022-08-12T00:00:00.000000,577516.1005706349,-422483.89942936506,-42.248389942936505,1,2705.846633509146
2022-08-13T00:00:00.000000,584953.534479694,-415046.465520306,-41.50464655203061,1,2705.846633509146
2022-08-14T00:00:00.000000,586151.9835456086,-413848.0164543914,-41.38480164543914,1,2705.846633509146
2022-08-15T00:00:00.000000,578520.2951423659,-421479.70485763415,-42.147970485763416,2,3005.846633509146
2022-08-16T00:00:00.000000,543325.8503548619,-456674.14964513807,-45.66741496451381,2,3005.846633509146
2022-08-17T00:00:00.000000,535445.0263295155,-464554.9736704845,-46.45549736704845,2,3005.846633509146
2022-08-18T00:00:00.000000,459882.9281265007,-540117.0718734993,-54.011707187349934,2,3005.846633509146
2022-08-19T00:00:00.000000,308768.67256737035,-691231.3274326297,-69.12313274326296,2,3005.846633509146
2022-08-20T00:00:00.000000,275506.5178574235,-724493.4821425765,-72.44934821425765,2,3005.846633509146
2022-08-21T00:00:00.000000,288815.61118132505,-711184.388818675,-71.11843888186749,2,3005.846633509146
2022-08-22T00:00:00.000000,273334.133023957,-726665.866976043,-72.6665866976043,1,3245.5364669382097
2022-08-23T00:00:00.000000,280348.5849097519,-719651.4150902481,-71.9651415090248,1,3245.5364669382097
2022-08-24T00:00:00.000000,285424.36918892,-714575.63081108,-71.457563081108,1,3245.5364669382097
2022-08-25T00:00:00.000000,301744.42558652314,-698255.5744134769,-69.82555744134768,1,3245.5364669382097
2022-08-26T00:00:00.000000,278691.90531863447,-721308.0946813655,-72.13080946813656,1,3245.5364669382097
2022-08-27T00:00:00.000000,265790.95360908215,-734209.0463909179,-73.42090463909179,1,3245.5364669382097
2022-08-28T00:00:00.000000,271289.7199115144,-728710.2800884857,-72.87102800884857,1,3245.5364669382097
2022-08-29T00:00:00.000000,285353.87218504265,-714646.1278149574,-71.46461278149575,1,3245.5364669382097
2022-08-30T00:00:00.000000,292579.81508246955,-707420.1849175305,-70.74201849175306,1,3245.5364669382097
2022-08-31T00:00:00.000000,282921.7255512746,-717078.2744487254,-71.70782744487254,1,3245.5364669382097
2022-09-01T00:00:00.000000,268540.33676029823,-731459.6632397018,-73.14596632397019,1,3245.5364669382097
2022-09-02T00:00:00.000000,274109.6000666077,-725890.3999333923,-72.58903999333923,1,3245.5364669382097
2022-09-03T00:00:00.000000,266636.91765561025,-733363.0823443898,-73.33630823443897,1,3245.5364669382097
2022-09-04T00:00:00.000000,270479.004366925,-729520.995633075,-72.9520995633075,1,3245.5364669382097
2022-09-05T00:00:00.000000,266989.4026749969,-733010.5973250031,-73.30105973250032,1,3245.5364669382097
2022-09-06T00:00:00.000000,276118.7646771118,-723881.2353228882,-72.38812353228883,1,3245.5364669382097
2022-09-07T00:00:00.000000,253876.95995381247,-746123.0400461876,-74.61230400461875,1,3245.5364669382097
2022-09-08T00:00:00.000000,259728.2112756314,-740271.7887243687,-74.02717887243688,1,3245.5364669382097
2022-09-09T00:00:00.000000,282111.01000668533,-717888.9899933147,-71.78889899933148,1,3245.5364669382097
2022-09-10T00:00:00.000000,286728.56376065075,-713271.4362393492,-71.32714362393492,1,3245.5364669382097
2022-09-11T00:00:00.000000,283732.441095864,-716267.5589041361,-71.6267558904136,1,3245.5364669382097
2022-09-12T00:00:00.000000,283027.4710570907,-716972.5289429093,-71.69725289429093,1,3245.5364669382097
2022-09-13T00:00:00.000000,263746.54049663944,-736253.4595033606,-73.62534595033605,1,3245.5364669382097
2022-09-14T00:00:00.000000,256802.58561472193,-743197.414385278,-74.3197414385278,1,3245.5364669382097
2022-09-15T00:00:00.000000,255427.8940391139,-744572.1059608861,-74.4572105960886,1,3245.5364669382097
2022-09-16T00:00:00.000000,248131.4541378097,-751868.5458621903,-75.18685458621903,1,3245.5364669382097
2022-09-17T00:00:00.000000,256591.0946030899,-743408.9053969102,-74.34089053969102,1,3245.5364669382097
2022-09-18T00:00:00.000000,262442.34592490876,-737557.6540750912,-73.75576540750912,1,3245.5364669382097
2022-09-19T00:00:00.000000,237556.9035562094,-762443.0964437906,-76.24430964437906,1,3245.5364669382097
2022-09-20T00:00:00.000000,239213.58314732678,-760786.4168526733,-76.07864168526733,1,3245.5364669382097
2022-09-21T00:00:00.000000,239953.8016880388,-760046.1983119613,-76.00461983119612,1,3245.5364669382097
2022-09-22T00:00:00.000000,232022.88875183865,-767977.1112481614,-76.79771112481613,1,3245.5364669382097
2022-09-23T00:00:00.000000,247532.22960485233,-752467.7703951476,-75.24677703951475,1,3245.5364669382097
2022-09-24T00:00:00.000000,246792.0110641403,-753207.9889358596,-75.32079889358596,1,3245.5364669382097
2022-09-25T00:00:00.000000,240130.04419773212,-759869.9558022679,-75.98699558022679,1,3245.5364669382097
2022-09-26T00:00:00.000000,235705.96947090793,-764294.0305290921,-76.42940305290921,2,3545.5364669382097
2022-09-27T00:00:00.000000,243061.40750017343,-756938.5924998266,-75.69385924998265,2,3545.5364669382097
2022-09-28T00:00:00.000000,223188.95991708268,-776811.0400829173,-77.68110400829174,2,3545.5364669382097
2022-09-29T00:00:00.000000,242388.67846657708,-757611.3215334229,-75.76113215334229,2,3545.5364669382097
2022-09-30T00:00:00.000000,252026.05786315748,-747973.9421368425,-74.79739421368426,2,3545.5364669382097
2022-10-01T00:00:00.000000,235577.69653456192,-764422.3034654381,-76.44223034654381,2,3545.5364669382097
2022-10-02T00:00:00.000000,219990.11917270673,-780009.8808272933,-78.00098808272932,2,3545.5364669382097
2022-10-03T00:00:00.000000,234779.898418925,-765220.101581075,-76.5220101581075,1,3849.1036812433745
2022-10-04T00:00:00.000000,245706.93401991203,-754293.065980088,-75.4293065980088,1,3849.1036812433745
2022-10-05T00:00:00.000000,246799.6375800107,-753200.3624199893,-75.32003624199893,1,3849.1036812433745
2022-10-06T00:00:00.000000,244296.99394236528,-755703.0060576347,-75.57030060576348,1,3849.1036812433745
2022-10-07T00:00:00.000000,236859.56003330642,-763140.4399666935,-76.31404399666935,1,3849.1036812433745
2022-10-08T00:00:00.000000,244649.47896175197,-755350.521038248,-75.5350521038248,1,3849.1036812433745
