symbol,entry_time,exit_time,entry_price,exit_price,quantity,notional_value,pnl_dollar,pnl_pct,holding_period_hours,entry_cost,exit_cost,total_cost
FETUSDT,2023-12-21T00:00:00.000000,2023-12-28T00:00:00.000000,0.7053,0.6951,1362397.8201634877,999999.9999999999,-53581.37602179825,-5.358137602179826,168.0,299.99999999999994,284.10081743869205,584.100817438692
TIAUSDT,2024-01-10T00:00:00.000000,2024-01-11T00:00:00.000000,15.1243,15.8344,66118.76252124066,1000000.0,46336.84798635317,4.633684798635317,24.0,300.0,314.0852799798999,614.0852799799
DOGEUSDT,2022-04-15T00:00:00.000000,2024-01-14T00:00:00.000000,0.1462,0.08171,6839945.280437756,1000000.0,10033.790970933878,1.0033790970933878,15336.0,300.0,303.19109461966605,603.191094619666
SUIUSDT,2023-05-29T00:00:00.000000,2024-01-15T00:00:00.000000,1.0454,1.4099,801153.6612722321,1000000.0,128907.68306361159,12.890768306361158,5544.0,300.0,338.86396410831594,638.8639641083159
1000BONKUSDT,2024-01-15T00:00:00.000000,2024-01-16T00:00:00.000000,0.01438,0.013652,69541029.20723227,1000000.0,-51210.6815020863,-5.12106815020863,24.0,300.0,284.81223922114043,584.8122392211404
1000PEPEUSDT,2023-06-11T00:00:00.000000,2024-01-19T00:00:00.000000,0.0009102,0.001131,277615835.20724016,1000000.0,-686410.6854334971,-68.6410685433497,5328.0,300.0,94.1950528858166,394.1950528858166
BNBUSDT,2022-04-14T00:00:00.000000,2024-01-19T00:00:00.000000,423.12,309.4,1063.3320573348644,1000000.0,-671403.7599421549,-67.14037599421549,15480.0,300.0,98.6984815618221,398.6984815618221
APTUSDT,2023-09-01T00:00:00.000000,2024-01-19T00:00:00.000000,5.515,8.603,35765.37911301859,1000000.0,-692702.7503576538,-69.27027503576538,3360.0,300.0,92.30686695278969,392.3068669527897
BLURUSDT,2023-12-22T00:00:00.000000,2024-01-23T00:00:00.000000,0.5162,0.6215,1662786.8307283006,999999.9999999999,32811.988693049774,3.2811988693049776,768.0,299.99999999999994,310.02660458929165,610.0266045892915
CHZUSDT,2022-11-27T00:00:00.000000,2024-01-31T00:00:00.000000,0.17003,0.09918,5881315.062047875,1000000.0,-56281.66238217656,-5.628166238217656,10320.0,300.0,283.29048843187655,583.2904884318766
OPUSDT,2023-05-05T00:00:00.000000,2024-02-01T00:00:00.000000,1.9795,2.8877,330534.80531499966,1000000.0,-46100.988299067896,-4.61009882990679,6528.0,300.0,286.34560719243734,586.3456071924373
APTUSDT,2023-09-01T00:00:00.000000,2024-02-05T00:00:00.000000,5.515,8.622,113199.00384876614,1000000.0,-24590.989359293642,-2.4590989359293642,3768.0,300.0,292.80054335521845,592.8005433552185
1000RATSUSDT,2024-02-07T00:00:00.000000,2024-02-08T00:00:00.000000,0.22215,0.23888,4501462.975467027,1000000.0,74686.88273688966,7.468688273688966,24.0,300.0,322.59284267386903,622.592842673869
IMXUSDT,2024-02-14T00:00:00.000000,2024-02-15T00:00:00.000000,2.9733,3.2249,336326.6404331887,1000000.0,83994.3967981702,8.39943967981702,24.0,300.0,325.385934819897,625.385934819897
WIFUSDT,2024-02-28T00:00:00.000000,2024-02-29T00:00:00.000000,0.8789,0.8082,1137785.8686995108,1000000.0000000001,-81017.32847878037,-8.101732847878036,24.0,300.0,275.8675617248834,575.8675617248834
1000SHIBUSDT,2022-06-23T00:00:00.000000,2024-03-08T00:00:00.000000,0.01008,0.035175,31098395.322801348,1000000.0000000001,93257.88966289326,9.325788966289325,14976.0,300.0,328.16581664386115,628.1658166438611
APTUSDT,2023-09-01T00:00:00.000000,2024-03-11T00:00:00.000000,5.515,12.804,75585.78987150415,1000000.0,-32789.88662131525,-3.278988662131525,4608.0,300.0,290.34013605442175,590.3401360544217
ETHUSDC,2024-03-13T00:00:00.000000,2024-03-14T00:00:00.000000,4071.37,3891.04,245.61756853344207,1000000.0,-44878.928468795515,-4.487892846879552,24.0,300.0,286.7123351599093,586.7123351599093
BTCUSDC,2024-03-20T00:00:00.000000,2024-03-21T00:00:00.000000,63017.6,67106.0,15.868582745137866,1000000.0,64257.65056111315,6.425765056111316,24.0,300.0,319.46313410856646,619.4631341085665
RNDRUSDT,2023-04-20T00:00:00.000000,2024-03-22T00:00:00.000000,1.9906,10.5405,89832.73145403259,1000000.0,-53702.15868053692,-5.370215868053693,8088.0,300.0,284.0645717673691,584.0645717673691
WLDUSDT,2023-11-30T00:00:00.000000,2024-03-29T00:00:00.000000,2.3937,8.139,121216.52908590615,1000000.0,-14014.644168878987,-1.4014644168878987,2880.0,300.0,295.974399069057,595.974399069057
RNDRUSDT,2023-04-20T00:00:00.000000,2024-03-31T00:00:00.000000,1.9906,10.763,91320.03104881056,1000000.0,-17717.3690699054,-1.7717369069905398,8304.0,300.0,294.8632482535044,594.8632482535045
ARBUSDT,2023-05-24T00:00:00.000000,2024-04-06T00:00:00.000000,1.1146,1.4714,693288.9628397117,1000000.0000000001,19499.348308374978,1.9499348308374975,7632.0,300.0,306.0316139767055,606.0316139767056
LINKUSDT,2022-08-15T00:00:00.000000,2024-04-11T00:00:00.000000,8.705,17.538,57093.91949757351,1000000.0,712.7662003997029,0.07127662003997029,14520.0,300.0,300.39394804453326,600.3939480445333
WIFUSDT,2024-02-28T00:00:00.000000,2024-04-18T00:00:00.000000,0.8789,2.2744,379003.22152738296,1000000.0000000001,-138553.67443623283,-13.855367443623281,1200.0,300.0,258.60147811256394,558.6014781125639
1000PEPEUSDT,2023-06-11T00:00:00.000000,2024-04-25T00:00:00.000000,0.0009102,0.007925,124545409.25621481,1000000.0,-13573.738355004276,-1.3573738355004277,7656.0,300.0,296.1067105066507,596.1067105066506
SUIUSDT,2023-05-29T00:00:00.000000,2024-04-26T00:00:00.000000,1.0454,1.177,830909.8462816784,1000000.0,-22612.505193186495,-2.2612505193186494,7992.0,300.0,293.39426672206065,593.3942667220606
SOLUSDT,2022-03-21T00:00:00.000000,2024-04-28T00:00:00.000000,88.85,143.012,7327.725180994813,1000000.0,47338.24779435488,4.733824779435488,18456.0,300.0,314.38579007532906,614.385790075329
FETUSDT,2023-12-21T00:00:00.000000,2024-05-10T00:00:00.000000,0.7053,2.2009,460893.21104300127,999999.9999999999,13775.554224086223,1.3775554224086224,3384.0,299.99999999999994,304.3139604553624,604.3139604553623
RNDRUSDT,2023-04-20T00:00:00.000000,2024-05-19T00:00:00.000000,1.9906,10.1425,99131.60712161465,1000000.0,4840.692533407274,0.48406925334072737,9480.0,300.0,301.63269756929293,601.632697569293
1000BONKUSDT,2024-01-15T00:00:00.000000,2024-05-21T00:00:00.000000,0.01438,0.030735,39419741.40649637,1000000.0,210902.2824030272,21.090228240302718,3048.0,300.0,363.4697256385997,663.4697256385997
