timestamp,cash,positions_value,total_value,pnl,pnl_pct,cumulative_costs,position_count
2022-02-19T23:25:00.000000,-84993.41224534262,1000000.0000000001,915006.5877546575,-84993.41224534251,-8.499341224534252,4475.844729745321,1
2022-02-20T23:15:00.000000,887555.0950110499,0.0,887555.0950110499,-112444.90498895012,-11.244490498895011,4767.696837554582,0
2022-02-21T23:50:00.000000,887555.0950110499,0.0,887555.0950110499,-112444.90498895012,-11.244490498895011,4767.696837554582,0
2022-02-22T23:35:00.000000,887555.0950110499,0.0,887555.0950110499,-112444.90498895012,-11.244490498895011,4767.696837554582,0
2022-02-23T23:55:00.000000,887555.0950110499,0.0,887555.0950110499,-112444.90498895012,-11.244490498895011,4767.696837554582,0
2022-02-24T23:55:00.000000,887555.0950110499,0.0,887555.0950110499,-112444.90498895012,-11.244490498895011,4767.696837554582,0
2022-02-25T23:50:00.000000,-112744.90498895012,1000000.0,887255.0950110499,-112744.90498895012,-11.274490498895013,5067.696837554582,1
2022-02-26T23:45:00.000000,869378.740508,0.0,869378.740508,-130621.25949199998,-13.062125949199999,5362.422348857058,0
2022-02-27T23:40:00.000000,-130921.25949199998,1000000.0,869078.740508,-130921.25949199998,-13.092125949199998,5662.422348857058,1
2022-02-28T23:55:00.000000,837937.7322311001,0.0,837937.7322311001,-162062.2677688999,-16.20622677688999,5953.167269850286,0
2022-03-01T23:40:00.000000,837937.7322311001,0.0,837937.7322311001,-162062.2677688999,-16.20622677688999,5953.167269850286,0
2022-03-02T23:55:00.000000,-162362.2677688999,1000000.0,837637.7322311001,-162362.2677688999,-16.236226776889993,6253.167269850286,1
2022-03-03T23:40:00.000000,831304.0505807983,0.0,831304.0505807983,-168695.9494192017,-16.86959494192017,6551.356622160889,0
2022-03-04T23:55:00.000000,831304.0505807983,0.0,831304.0505807983,-168695.9494192017,-16.86959494192017,6551.356622160889,0
2022-03-05T23:55:00.000000,831304.0505807983,0.0,831304.0505807983,-168695.9494192017,-16.86959494192017,6551.356622160889,0
2022-03-06T23:55:00.000000,831304.0505807983,0.0,831304.0505807983,-168695.9494192017,-16.86959494192017,6551.356622160889,0
2022-03-07T23:40:00.000000,831304.0505807983,0.0,831304.0505807983,-168695.9494192017,-16.86959494192017,6551.356622160889,0
2022-03-08T23:45:00.000000,-168995.94941920158,999999.9999999999,831004.0505807983,-168995.9494192017,-16.89959494192017,6851.356622160889,1
2022-03-09T23:40:00.000000,870782.8485656134,0.0,870782.8485656134,-129217.15143438661,-12.92171514343866,7163.383869730605,0
2022-03-10T23:50:00.000000,870782.8485656134,0.0,870782.8485656134,-129217.15143438661,-12.92171514343866,7163.383869730605,0
2022-03-11T23:30:00.000000,-129517.15143438661,1000000.0,870482.8485656134,-129517.15143438661,-12.95171514343866,7463.383869730605,1
2022-03-12T23:35:00.000000,870515.8044357216,0.0,870515.8044357216,-129484.1955642784,-12.94841955642784,7763.483786466658,0
2022-03-13T23:50:00.000000,870515.8044357216,0.0,870515.8044357216,-129484.1955642784,-12.94841955642784,7763.483786466658,0
2022-03-14T23:55:00.000000,870515.8044357216,0.0,870515.8044357216,-129484.1955642784,-12.94841955642784,7763.483786466658,0
2022-03-15T23:50:00.000000,870515.8044357216,0.0,870515.8044357216,-129484.1955642784,-12.94841955642784,7763.483786466658,0
2022-03-16T23:55:00.000000,870515.8044357216,0.0,870515.8044357216,-129484.1955642784,-12.94841955642784,7763.483786466658,0
2022-03-17T23:45:00.000000,870515.8044357216,0.0,870515.8044357216,-129484.1955642784,-12.94841955642784,7763.483786466658,0
2022-03-18T23:55:00.000000,870515.8044357216,0.0,870515.8044357216,-129484.1955642784,-12.94841955642784,7763.483786466658,0
2022-03-19T23:50:00.000000,870515.8044357216,0.0,870515.8044357216,-129484.1955642784,-12.94841955642784,7763.483786466658,0
2022-03-20T23:40:00.000000,870515.8044357216,0.0,870515.8044357216,-129484.1955642784,-12.94841955642784,7763.483786466658,0
2022-03-21T23:45:00.000000,-129784.1955642784,1000000.0,870215.8044357216,-129784.1955642784,-12.97841955642784,8063.483786466658,1
2022-03-22T23:55:00.000000,866652.8556456261,0.0,866652.8556456261,-133347.14435437392,-13.334714435437393,8362.504608076111,0
2022-03-23T23:20:00.000000,866652.8556456261,0.0,866652.8556456261,-133347.14435437392,-13.334714435437393,8362.504608076111,0
2022-03-24T23:50:00.000000,866652.8556456261,0.0,866652.8556456261,-133347.14435437392,-13.334714435437393,8362.504608076111,0
2022-03-25T23:35:00.000000,866652.8556456261,0.0,866652.8556456261,-133347.14435437392,-13.334714435437393,8362.504608076111,0
2022-03-26T23:40:00.000000,-133647.14435437392,1000000.0,866352.8556456261,-133647.14435437392,-13.364714435437392,8662.504608076111,1
2022-03-27T22:35:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-03-28T23:40:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-03-29T23:55:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-03-30T23:35:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-03-31T23:55:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-04-01T23:50:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-04-02T23:50:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-04-03T23:50:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-04-04T23:50:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-04-05T23:25:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-04-06T23:55:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-04-07T23:50:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-04-08T23:30:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-04-09T23:55:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-04-10T23:45:00.000000,887010.9269244522,0.0,887010.9269244522,-112989.07307554781,-11.298907307554781,8968.793916252213,0
2022-04-11T23:35:00.000000,-113289.07307554793,1000000.0000000001,886710.9269244522,-113289.07307554781,-11.32890730755478,9268.793916252213,1
2022-04-12T23:50:00.000000,844231.1278409131,0.0,844231.1278409131,-155768.87215908687,-15.576887215908686,9556.136179206036,0
2022-04-13T23:55:00.000000,844231.1278409131,0.0,844231.1278409131,-155768.87215908687,-15.576887215908686,9556.136179206036,0
2022-04-14T23:50:00.000000,-156068.87215908687,1000000.0,843931.1278409131,-156068.87215908687,-15.606887215908689,9856.136179206036,1
2022-04-15T23:55:00.000000,-171860.9476932144,1000000.0,828139.0523067856,-171860.9476932144,-17.18609476932144,10451.57718884869,1
2022-04-16T23:25:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-17T23:55:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-18T23:55:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-19T23:45:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-20T23:30:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-21T23:55:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-22T23:45:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-23T23:55:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-24T23:55:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-25T23:55:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-26T23:55:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-27T23:50:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-28T23:40:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-29T23:35:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-04-30T23:45:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-05-01T23:55:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-05-02T23:55:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-05-03T23:55:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-05-04T23:30:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-05-05T23:50:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-05-06T23:50:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-05-07T23:10:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-05-08T23:45:00.000000,825445.7896528868,0.0,825445.7896528868,-174554.2103471132,-17.455421034711318,10750.858994594244,0
2022-05-09T23:50:00.000000,-174854.2103471132,1000000.0,825145.7896528868,-174854.2103471132,-17.485421034711322,11050.858994594244,1
2022-05-10T23:50:00.000000,723505.9383409335,0.0,723505.9383409335,-276494.0616590665,-27.649406165906647,11320.447915877043,0
2022-05-11T23:55:00.000000,-276794.0616590664,1000000.0,723205.9383409335,-276794.0616590665,-27.679406165906645,11620.447915877043,2
2022-05-12T23:50:00.000000,515992.4360871304,0.0,515992.4360871304,-484007.5639128696,-48.40075639128696,11858.355237397358,0
2022-05-13T23:35:00.000000,515992.4360871304,0.0,515992.4360871304,-484007.5639128696,-48.40075639128696,11858.355237397358,0
2022-05-14T23:50:00.000000,515992.4360871304,0.0,515992.4360871304,-484007.5639128696,-48.40075639128696,11858.355237397358,0
2022-05-15T23:45:00.000000,515992.4360871304,0.0,515992.4360871304,-484007.5639128696,-48.40075639128696,11858.355237397358,0
2022-05-16T23:55:00.000000,515992.4360871304,0.0,515992.4360871304,-484007.5639128696,-48.40075639128696,11858.355237397358,0
2022-05-17T23:50:00.000000,-484307.5639128696,1000000.0,515692.4360871304,-484307.5639128696,-48.43075639128696,12158.355237397358,1
2022-05-18T23:10:00.000000,511096.6104272162,0.0,511096.6104272162,-488903.3895727838,-48.89033895727838,12457.066102959052,0
2022-05-19T23:45:00.000000,-489203.3895727838,1000000.0,510796.6104272162,-489203.3895727838,-48.920338957278375,12757.066102959052,1
2022-05-20T23:55:00.000000,507411.00431899243,0.0,507411.00431899243,-492588.99568100757,-49.25889956810076,13056.140143338698,0
2022-05-21T23:40:00.000000,507411.00431899243,0.0,507411.00431899243,-492588.99568100757,-49.25889956810076,13056.140143338698,0
2022-05-22T23:45:00.000000,507411.00431899243,0.0,507411.00431899243,-492588.99568100757,-49.25889956810076,13056.140143338698,0
2022-05-23T23:50:00.000000,507411.00431899243,0.0,507411.00431899243,-492588.99568100757,-49.25889956810076,13056.140143338698,0
2022-05-24T23:55:00.000000,507411.00431899243,0.0,507411.00431899243,-492588.99568100757,-49.25889956810076,13056.140143338698,0
2022-05-25T23:50:00.000000,507411.00431899243,0.0,507411.00431899243,-492588.99568100757,-49.25889956810076,13056.140143338698,0
2022-05-26T23:45:00.000000,507411.00431899243,0.0,507411.00431899243,-492588.99568100757,-49.25889956810076,13056.140143338698,0
2022-05-27T23:50:00.000000,507411.00431899243,0.0,507411.00431899243,-492588.99568100757,-49.25889956810076,13056.140143338698,0
2022-05-28T23:45:00.000000,507411.00431899243,0.0,507411.00431899243,-492588.99568100757,-49.25889956810076,13056.140143338698,0
2022-05-29T23:35:00.000000,507411.00431899243,0.0,507411.00431899243,-492588.99568100757,-49.25889956810076,13056.140143338698,0
2022-05-30T23:50:00.000000,-492888.99568100757,1000000.0,507111.00431899243,-492888.99568100757,-49.28889956810076,13356.140143338698,1
2022-05-31T23:30:00.000000,713121.6415738945,0.0,713121.6415738945,-286878.35842610546,-28.68783584261055,13718.051908044581,0
2022-06-01T23:55:00.000000,713121.6415738945,0.0,713121.6415738945,-286878.35842610546,-28.68783584261055,13718.051908044581,0
2022-06-02T23:50:00.000000,713121.6415738945,0.0,713121.6415738945,-286878.35842610546,-28.68783584261055,13718.051908044581,0
2022-06-03T23:55:00.000000,-287178.35842610546,1000000.0,712821.6415738945,-287178.35842610546,-28.717835842610544,14018.051908044581,1
2022-06-04T23:20:00.000000,699862.1507714419,0.0,699862.1507714419,-300137.84922855813,-30.013784922855812,14314.252921107764,0
2022-06-05T23:40:00.000000,699862.1507714419,0.0,699862.1507714419,-300137.84922855813,-30.013784922855812,14314.252921107764,0
2022-06-06T23:55:00.000000,699862.1507714419,0.0,699862.1507714419,-300137.84922855813,-30.013784922855812,14314.252921107764,0
2022-06-07T23:50:00.000000,699862.1507714419,0.0,699862.1507714419,-300137.84922855813,-30.013784922855812,14314.252921107764,0
2022-06-08T23:55:00.000000,699862.1507714419,0.0,699862.1507714419,-300137.84922855813,-30.013784922855812,14314.252921107764,0
2022-06-09T23:55:00.000000,699862.1507714419,0.0,699862.1507714419,-300137.84922855813,-30.013784922855812,14314.252921107764,0
2022-06-10T23:40:00.000000,699862.1507714419,0.0,699862.1507714419,-300137.84922855813,-30.013784922855812,14314.252921107764,0
2022-06-11T23:55:00.000000,699862.1507714419,0.0,699862.1507714419,-300137.84922855813,-30.013784922855812,14314.252921107764,0
2022-06-12T23:50:00.000000,699862.1507714419,0.0,699862.1507714419,-300137.84922855813,-30.013784922855812,14314.252921107764,0
2022-06-13T23:40:00.000000,699862.1507714419,0.0,699862.1507714419,-300137.84922855813,-30.013784922855812,14314.252921107764,0
2022-06-14T23:25:00.000000,-300437.8492285581,1000000.0,699562.1507714419,-300437.84922855813,-30.043784922855814,14614.252921107764,2
2022-06-15T23:55:00.000000,606351.4250615436,0.0,606351.4250615436,-393648.5749384564,-39.36485749384564,14886.371338920138,0
2022-06-16T23:45:00.000000,606351.4250615436,0.0,606351.4250615436,-393648.5749384564,-39.36485749384564,14886.371338920138,0
2022-06-17T23:55:00.000000,606351.4250615436,0.0,606351.4250615436,-393648.5749384564,-39.36485749384564,14886.371338920138,0
2022-06-18T23:50:00.000000,606351.4250615436,0.0,606351.4250615436,-393648.5749384564,-39.36485749384564,14886.371338920138,0
2022-06-19T23:55:00.000000,-393948.5749384564,1000000.0,606051.4250615436,-393948.5749384564,-39.39485749384564,15186.371338920138,1
2022-06-20T23:50:00.000000,640278.4529449403,0.0,640278.4529449403,-359721.5470550597,-35.97215470550597,15496.732555650176,0
2022-06-21T23:25:00.000000,640278.4529449403,0.0,640278.4529449403,-359721.5470550597,-35.97215470550597,15496.732555650176,0
2022-06-22T23:40:00.000000,640278.4529449403,0.0,640278.4529449403,-359721.5470550597,-35.97215470550597,15496.732555650176,0
2022-06-23T23:45:00.000000,-360021.5470550598,1000000.0000000001,639978.4529449403,-360021.5470550597,-36.002154705505966,15796.732555650176,1
2022-06-24T23:55:00.000000,654356.5878655751,0.0,654356.5878655751,-345643.4121344249,-34.56434121344249,16101.137317554938,0
2022-06-25T23:50:00.000000,654356.5878655751,0.0,654356.5878655751,-345643.4121344249,-34.56434121344249,16101.137317554938,0
2022-06-26T23:55:00.000000,654356.5878655751,0.0,654356.5878655751,-345643.4121344249,-34.56434121344249,16101.137317554938,0
2022-06-27T23:55:00.000000,654356.5878655751,0.0,654356.5878655751,-345643.4121344249,-34.56434121344249,16101.137317554938,0
2022-06-28T23:55:00.000000,654356.5878655751,0.0,654356.5878655751,-345643.4121344249,-34.56434121344249,16101.137317554938,0
2022-06-29T23:45:00.000000,654356.5878655751,0.0,654356.5878655751,-345643.4121344249,-34.56434121344249,16101.137317554938,0
2022-06-30T23:10:00.000000,-345943.412134425,1000000.0000000001,654056.5878655751,-345943.4121344249,-34.59434121344249,16401.137317554938,1
2022-07-01T23:50:00.000000,772104.1335826106,0.0,772104.1335826106,-227895.86641738936,-22.78958664173894,16736.652235745507,0
2022-07-02T23:40:00.000000,772104.1335826106,0.0,772104.1335826106,-227895.86641738936,-22.78958664173894,16736.652235745507,0
2022-07-03T23:55:00.000000,772104.1335826106,0.0,772104.1335826106,-227895.86641738936,-22.78958664173894,16736.652235745507,0
2022-07-04T23:55:00.000000,772104.1335826106,0.0,772104.1335826106,-227895.86641738936,-22.78958664173894,16736.652235745507,0
2022-07-05T23:55:00.000000,772104.1335826106,0.0,772104.1335826106,-227895.86641738936,-22.78958664173894,16736.652235745507,0
2022-07-06T23:55:00.000000,772104.1335826106,0.0,772104.1335826106,-227895.86641738936,-22.78958664173894,16736.652235745507,0
2022-07-07T23:50:00.000000,772104.1335826106,0.0,772104.1335826106,-227895.86641738936,-22.78958664173894,16736.652235745507,0
2022-07-08T23:50:00.000000,772104.1335826106,0.0,772104.1335826106,-227895.86641738936,-22.78958664173894,16736.652235745507,0
2022-07-09T23:50:00.000000,-228195.86641738936,1000000.0,771804.1335826106,-228195.86641738936,-22.819586641738937,17036.652235745507,1
2022-07-10T23:55:00.000000,726884.1548365958,0.0,726884.1548365958,-273115.84516340424,-27.311584516340424,17323.262225118513,0
2022-07-11T23:50:00.000000,726884.1548365958,0.0,726884.1548365958,-273115.84516340424,-27.311584516340424,17323.262225118513,0
2022-07-12T23:55:00.000000,726884.1548365958,0.0,726884.1548365958,-273115.84516340424,-27.311584516340424,17323.262225118513,0
2022-07-13T23:55:00.000000,726884.1548365958,0.0,726884.1548365958,-273115.84516340424,-27.311584516340424,17323.262225118513,0
2022-07-14T23:45:00.000000,726884.1548365958,0.0,726884.1548365958,-273115.84516340424,-27.311584516340424,17323.262225118513,0
2022-07-15T23:50:00.000000,726884.1548365958,0.0,726884.1548365958,-273115.84516340424,-27.311584516340424,17323.262225118513,0
2022-07-16T23:35:00.000000,726884.1548365958,0.0,726884.1548365958,-273115.84516340424,-27.311584516340424,17323.262225118513,0
2022-07-17T23:55:00.000000,726884.1548365958,0.0,726884.1548365958,-273115.84516340424,-27.311584516340424,17323.262225118513,0
2022-07-18T23:45:00.000000,726884.1548365958,0.0,726884.1548365958,-273115.84516340424,-27.311584516340424,17323.262225118513,0
2022-07-19T23:25:00.000000,726884.1548365958,0.0,726884.1548365958,-273115.84516340424,-27.311584516340424,17323.262225118513,0
2022-07-20T23:40:00.000000,-273415.84516340424,1000000.0,726584.1548365958,-273415.84516340424,-27.341584516340422,17623.262225118513,1
2022-07-21T23:45:00.000000,658875.8119794528,0.0,658875.8119794528,-341124.18802054715,-34.11241880205472,17903.03365368994,0
2022-07-22T23:50:00.000000,658875.8119794528,0.0,658875.8119794528,-341124.18802054715,-34.11241880205472,17903.03365368994,0
2022-07-23T23:55:00.000000,658875.8119794528,0.0,658875.8119794528,-341124.18802054715,-34.11241880205472,17903.03365368994,0
2022-07-24T23:50:00.000000,658875.8119794528,0.0,658875.8119794528,-341124.18802054715,-34.11241880205472,17903.03365368994,0
2022-07-25T23:40:00.000000,658875.8119794528,0.0,658875.8119794528,-341124.18802054715,-34.11241880205472,17903.03365368994,0
2022-07-26T23:55:00.000000,658875.8119794528,0.0,658875.8119794528,-341124.18802054715,-34.11241880205472,17903.03365368994,0
2022-07-27T23:35:00.000000,658875.8119794528,0.0,658875.8119794528,-341124.18802054715,-34.11241880205472,17903.03365368994,0
2022-07-28T23:45:00.000000,658875.8119794528,0.0,658875.8119794528,-341124.18802054715,-34.11241880205472,17903.03365368994,0
2022-07-29T23:40:00.000000,-341424.18802054715,1000000.0,658575.8119794528,-341424.18802054715,-34.14241880205471,18203.03365368994,1
2022-07-30T23:25:00.000000,604754.5882700839,0.0,604754.5882700839,-395245.4117299161,-39.52454117299161,18486.97246822149,0
2022-07-31T23:50:00.000000,604754.5882700839,0.0,604754.5882700839,-395245.4117299161,-39.52454117299161,18486.97246822149,0
2022-08-01T23:45:00.000000,604754.5882700839,0.0,604754.5882700839,-395245.4117299161,-39.52454117299161,18486.97246822149,0
2022-08-02T23:50:00.000000,604754.5882700839,0.0,604754.5882700839,-395245.4117299161,-39.52454117299161,18486.97246822149,0
2022-08-03T23:50:00.000000,604754.5882700839,0.0,604754.5882700839,-395245.4117299161,-39.52454117299161,18486.97246822149,0
2022-08-04T23:50:00.000000,604754.5882700839,0.0,604754.5882700839,-395245.4117299161,-39.52454117299161,18486.97246822149,0
2022-08-05T23:55:00.000000,604754.5882700839,0.0,604754.5882700839,-395245.4117299161,-39.52454117299161,18486.97246822149,0
2022-08-06T23:25:00.000000,604754.5882700839,0.0,604754.5882700839,-395245.4117299161,-39.52454117299161,18486.97246822149,0
2022-08-07T23:40:00.000000,604754.5882700839,0.0,604754.5882700839,-395245.4117299161,-39.52454117299161,18486.97246822149,0
2022-08-08T23:35:00.000000,604754.5882700839,0.0,604754.5882700839,-395245.4117299161,-39.52454117299161,18486.97246822149,0
